-3.875,-2.55
-3.885,-2.55
-3.895,-2.55
-3.905,-2.55
-3.915,-2.55
-3.925,-2.55
-3.935,-2.55
-3.945,-2.55
-3.955,-2.55
-3.965,-2.55
-3.975,-2.55
-3.985,-2.55
-3.995,-2.55
-4.005,-2.55
-4.015,-2.55
-4.025,-2.55
-4.035,-2.55
-4.045,-2.55
-4.055,-2.55
-4.065,-2.55
-4.075,-2.55
-4.085,-2.55
-4.095,-2.55
-4.105,-2.55
-4.115,-2.55
-4.125,-2.55
-4.135,-2.55
-4.145,-2.55
-4.155,-2.55
-4.165,-2.55
-4.175,-2.55
-4.185,-2.55
-4.195,-2.55
-4.205,-2.55
-4.215,-2.55
-4.225,-2.55
-4.235,-2.55
-4.245,-2.55
-4.255,-2.55
-4.265,-2.55
-4.275,-2.55
-4.285,-2.55
-4.295,-2.55
-4.305,-2.55
-4.315,-2.55
-4.325,-2.55
-4.335,-2.55
-4.345,-2.55
-4.355,-2.55
-4.365,-2.55
-4.375,-2.55
-4.385,-2.55
-4.395,-2.55
-4.405,-2.55
-4.415,-2.55
-4.425,-2.55
-4.435,-2.55
-4.445,-2.55
-4.455,-2.55
-4.465,-2.55
-4.475,-2.55
-4.485,-2.55
-4.495,-2.55
-4.505,-2.55
-4.515,-2.55
-4.525,-2.55
-4.535,-2.55
-4.545,-2.55
-4.555,-2.55
-4.565,-2.55
-4.575,-2.55
-4.585,-2.55
-4.595,-2.55
-4.60996724636864,-2.54159484655223
-4.61993242281312,-2.541379401124
-4.62989345983913,-2.54102037512408
-4.639848288812,-2.54051784311235
-4.64979484238634,-2.53987190945095
-4.65973105493529,-2.53908270828261
-4.66965486297957,-2.53815040350281
-4.67956420561595,-2.53707518872572
-4.68945702494529,-2.53585728724401
-4.69933126649988,-2.53449695198248
-4.70918487967009,-2.53299446544551
-4.71901581813028,-2.53135013965843
-4.72882204026369,-2.52956431610266
-4.73860150958648,-2.52763736564488
-4.74835219517062,-2.52556968845992
-4.75807207206571,-2.52336171394773
-4.76775912171943,-2.52101390064417
-4.77741133239681,-2.51852673612576
-4.78702669959796,-2.51590073690849
-4.79660322647439,-2.51313644834049
-4.80613892424366,-2.51023444448881
-4.81563181260244,-2.50719532802019
-4.82507992013773,-2.50401973007592
-4.83448128473628,-2.50070831014073
-4.84383395399208,-2.49726175590588
-4.85313598561179,-2.49368078312633
-4.86238544781814,-2.48996613547207
-4.87158041975109,-2.4861185843737
-4.8807189918667,-2.48213892886226
-4.88979926633378,-2.47802799540322
-4.89881935742792,-2.4737866377249
-4.90777739192319,-2.46941573664118
-4.91667150948108,-2.46491619986853
-4.9254998630369,-2.46028896183753
-4.93426061918334,-2.45553498349884
-4.94295195855122,-2.4506552521236
-4.9515720761873,-2.44565078109839
-4.96011918192919,-2.44052260971484
-4.96859150077703,-2.43527180295373
-4.97698727326218,-2.42989945126386
-4.98530475581257,-2.42440667033557
-4.99354222111479,-2.41879460086908
-5.00169795847285,-2.41306440833755
-5.00977027416341,-2.40721728274509
-5.01775749178751,-2.40125443837958
-5.02565795261875,-2.39517711356053
-5.03347001594772,-2.38898657038192
-5.04119205942276,-2.38268409445006
-5.04882247938687,-2.37627099461665
-5.05635969121076,-2.36974860270693
-5.06380212962188,-2.36311827324311
-5.07114824902955,-2.35638138316309
-5.07839652384592,-2.34953933153448
-5.08554544880275,-2.34259353926408
-5.09259353926408,-2.33554544880275
-5.09953933153449,-2.32839652384592
-5.10638138316309,-2.32114824902955
-5.11311827324311,-2.31380212962188
-5.11974860270693,-2.30635969121076
-5.12627099461665,-2.29882247938687
-5.13268409445006,-2.29119205942276
-5.13898657038192,-2.28347001594772
-5.14517711356053,-2.27565795261875
-5.15125443837958,-2.26775749178751
-5.15721728274509,-2.25977027416341
-5.16306440833755,-2.25169795847285
-5.16879460086908,-2.24354222111479
-5.17440667033557,-2.23530475581257
-5.17989945126386,-2.22698727326218
-5.18527180295373,-2.21859150077703
-5.19052260971484,-2.21011918192919
-5.1956507810984,-2.2015720761873
-5.2006552521236,-2.19295195855121
-5.20553498349885,-2.18426061918334
-5.21028896183753,-2.1754998630369
-5.21491619986853,-2.16667150948108
-5.21941573664118,-2.15777739192319
-5.2237866377249,-2.14881935742792
-5.22802799540322,-2.13979926633378
-5.23213892886226,-2.1307189918667
-5.2361185843737,-2.12158041975108
-5.23996613547206,-2.11238544781814
-5.24368078312633,-2.10313598561179
-5.24726175590588,-2.09383395399208
-5.25070831014073,-2.08448128473628
-5.25401973007591,-2.07507992013773
-5.25719532802019,-2.06563181260244
