X,Y
1.55833333333333,1.4
1.55833333333333,1.39004313101029
1.55833333333333,1.38008626202058
1.55833333333333,1.37012939303088
1.55833333333333,1.36017252404117
1.55833333333333,1.35021565505146
1.55833333333333,1.34025878606175
1.55833333333333,1.33030191707204
1.55833333333333,1.32034504808234
1.55833333333333,1.31038817909263
1.55833333333333,1.30043131010292
1.55833333333333,1.29047444111321
1.55833333333333,1.2805175721235
1.55833333333333,1.2705607031338
1.55833333333333,1.26060383414409
1.55833333333333,1.25064696515438
1.55833333333333,1.24069009616467
1.55833333333333,1.23073322717496
1.55833333333333,1.22077635818526
1.55833333333333,1.21081948919555
1.55833333333333,1.20086262020584
1.55833333333333,1.19090575121613
1.55833333333333,1.18094888222642
1.55833333333333,1.17099201323672
1.55833333333333,1.16103514424701
1.55833333333333,1.1510782752573
1.55833333333333,1.14112140626759
1.55833333333333,1.13116453727788
1.55833333333333,1.12120766828818
1.55833333333333,1.11125079929847
1.55833333333333,1.10129393030876
1.55833333333333,1.09133706131905
1.55833333333333,1.08138019232934
1.55833333333333,1.07142332333964
1.55833333333333,1.06146645434993
1.55833333333333,1.05150958536022
1.55833333333333,1.04155271637051
1.55833333333333,1.0315958473808
1.55833333333333,1.0216389783911
1.55833333333333,1.01168210940139
1.55833333333333,1.00172524041168
1.55833333333333,0.99176837142197
1.55833333333333,0.98181150243226
1.55833333333333,0.97185463344256
1.55833333333333,0.96189776445285
1.55833333333333,0.95194089546314
1.55833333333333,0.94198402647343
1.55833333333333,0.93202715748372
1.55833333333333,0.92207028849402
1.55833333333333,0.91211341950431
1.55833333333333,0.9021565505146
1.55833333333333,0.89219968152489
1.55833333333333,0.88224281253518
1.55833333333333,0.87228594354548
1.55833333333333,0.86232907455577
1.55833333333333,0.85237220556606
1.55833333333333,0.84241533657635
1.55833333333333,0.83245846758664
1.55833333333333,0.82250159859694
1.55833333333333,0.81254472960723
1.55833333333333,0.80258786061752
1.55833333333333,0.79263099162781
1.54824920366706,0.79118727521159
1.53818427502017,0.78961527026571
1.52814017938922,0.78791523168585
1.51811854539273,0.78608743512792
1.50812099800717,0.78413217696337
1.4981491583034,0.78204977423118
1.48820464318389,0.7798405645864
1.47828906512051,0.77750490624543
1.46840403189307,0.77504317792793
1.45855114632864,0.77245577879541
1.44873200604164,0.76974312838651
1.4389482031748,0.76690566654896
1.42920132414101,0.76394385336828
1.41949294936605,0.76085816909316
1.40982465303238,0.75764911405761
1.40019800282387,0.75431720859983
1.39061455967158,0.75086299297779
1.38107587750069,0.74728702728172
1.37158350297853,0.74358989134321
1.3621389752638,0.73977218464122
1.35274382575698,0.7358345262049
1.34339957785202,0.73177755451319
1.33410774668935,0.72760192739129
1.32486983891018,0.72330832190401
1.31568735241223,0.718897434246
1.30656177610681,0.71436997962881
1.29749458967744,0.70972669216499
1.28848726333989,0.70496832474899
1.27954125760381,0.70009564893514
1.27065802303593,0.69510945481251
1.26183900002479,0.69001055087679
1.25308561854725,0.68479976389923
1.24439929793661,0.67947793879257
1.23578144665246,0.67404593847401
1.22723346205227,0.66850464372532
1.2187567301649,0.66285495305005
1.21035262546577,0.65709778252776
1.20202251065403,0.65123406566556
1.19376773643162,0.64526475324672
1.18558964128424,0.63919081317646
1.17748955126429,0.63301323032509
1.16946877977593,0.62673300636825
1.16152862736203,0.6203511596245
1.15367038149334,0.61386872489023
1.14589531635974,0.60728675327187
1.13820469266358,0.60060631201542
1.13059975741535,0.59382848433342
1.12308174373136,0.58695436922934
1.11565187063392,0.57998508131933
1.10831134285359,0.57292175065151
1.11163971091449,0.540897474932608
1.10471275734355,0.533697296036313
1.09787920180997,0.526408415417048
1.09114018006643,0.519032044503602
1.08449681215393,0.511569409265856
1.07795020221554,0.504021750011016
1.07150143831296,0.49639032117748
1.06515159224564,0.488676391126342
1.05890171937265,0.480881241930589
1.05275285843731,0.473006169162016
1.04670603139449,0.465052481675902
1.04076224324081,0.457021501393474
1.03492248184759,0.448914563082199
1.02918771779666,0.440733014133944
1.02355890421904,0.432478214341037
1.01803697663656,0.424151535670263
1.01262285280631,0.415754362034847
1.0073174325682,0.407288089064435
1.0021215976953,0.398754123873146
0.997036211747377,0.3901538848257
0.992062119927317,0.381488801301685
0.987200148940665,0.372760313457992
0.982451106858225,0.363969871989456
0.977815782981759,0.355118937887746
0.973294947712797,0.346208982198549
0.9688893524246,0.337241485777074
0.96459972933728,0.328217939041934
0.960426791396097,0.319139841727431
0.956371232152973,0.310008702634303
0.95243372565122,0.300826039378951
0.94861492631351,0.291593378141211
0.944915468833112,0.282312253410702
0.9413359680684,0.272984207731785
0.937877018940668,0.26361079144719
0.934539196335247,0.254193562440349
0.931323055005962,0.244734085876468
0.928229129482929,0.235233933942396
0.925257933983713,0.225694685585319
0.922409962327867,0.216117926250344
0.919685687854858,0.206505247616984
0.917085563345392,0.196858247334626
0.914610020946168,0.187178528756992
0.912259472098048,0.177467700675662
0.910034307467679,0.167727377052686
0.829133333333333,0.108333333333333
0.819133333333333,0.108333333333333
0.809133333333333,0.108333333333333
0.799133333333333,0.108333333333333
0.789133333333333,0.108333333333333
0.779133333333333,0.108333333333333
0.769133333333333,0.108333333333333
0.759133333333333,0.108333333333333
0.749133333333333,0.108333333333333
0.739133333333333,0.108333333333333
0.729133333333333,0.108333333333333
0.719133333333333,0.108333333333333
0.709133333333333,0.108333333333333
0.699133333333333,0.108333333333333
0.689133333333333,0.108333333333333
0.679133333333333,0.108333333333333
0.669133333333333,0.108333333333333
0.659133333333333,0.108333333333333
0.649133333333333,0.108333333333333
0.639133333333333,0.108333333333333
0.629133333333333,0.108333333333333
0.619133333333333,0.108333333333333
0.609133333333333,0.108333333333333
0.599133333333333,0.108333333333333
0.589133333333333,0.108333333333333
0.579133333333333,0.108333333333333
0.569133333333333,0.108333333333333
0.559133333333333,0.108333333333333
0.549133333333333,0.108333333333333
0.539133333333333,0.108333333333333
0.529133333333333,0.108333333333333
0.519133333333333,0.108333333333333
0.509133333333333,0.108333333333333
0.499133333333333,0.108333333333333
0.489133333333333,0.108333333333333
0.479133333333333,0.108333333333333
0.469133333333333,0.108333333333333
0.459133333333333,0.108333333333333
0.449133333333333,0.108333333333333
0.439133333333333,0.108333333333333
0.429133333333333,0.108333333333333
0.419133333333333,0.108333333333333
0.409133333333333,0.108333333333333
0.399133333333333,0.108333333333333
0.389133333333333,0.108333333333333
0.379133333333333,0.108333333333333
0.369133333333333,0.108333333333333
0.359133333333333,0.108333333333333
0.349133333333333,0.108333333333333
0.339133333333333,0.108333333333333
0.329133333333333,0.108333333333333
0.319133333333333,0.108333333333333
0.309133333333333,0.108333333333333
0.299133333333333,0.108333333333333
0.289133333333333,0.108333333333333
0.279133333333333,0.108333333333333
0.269133333333333,0.108333333333333
0.259133333333333,0.108333333333333
0.249133333333333,0.108333333333333
0.239133333333333,0.108333333333333
0.229133333333333,0.108333333333333
0.219133333333333,0.108333333333333
0.209133333333333,0.108333333333333
0.199133333333333,0.108333333333333
0.189133333333333,0.108333333333333
0.179133333333333,0.108333333333333
0.169133333333333,0.108333333333333
0.159133333333333,0.108333333333333
0.149133333333333,0.108333333333333
0.139133333333333,0.108333333333333
0.129133333333333,0.108333333333333
0.119133333333333,0.108333333333333
0.109133333333333,0.108333333333333
0.0991333333333333,0.108333333333333
0.0891333333333333,0.108333333333333
0.0791333333333334,0.108333333333333
0.0691333333333334,0.108333333333333
0.0591333333333334,0.108333333333333
0.0491333333333333,0.108333333333333
0.0391333333333333,0.108333333333333
0.0291333333333334,0.108333333333333
0.0191333333333334,0.108333333333333
0.00913333333333336,0.108333333333333
-0.00086666666666666,0.108333333333333
-0.0108666666666667,0.108333333333333
-0.0208666666666666,0.108333333333333
-0.0308666666666666,0.108333333333333
-0.0408666666666666,0.108333333333333
-0.0508666666666667,0.108333333333333
-0.0608666666666666,0.108333333333333
-0.0708666666666666,0.108333333333333
-0.0808666666666666,0.108333333333333
-0.0908666666666666,0.108333333333333
-0.100866666666667,0.108333333333333
-0.110866666666667,0.108333333333333
-0.120866666666667,0.108333333333333
-0.130866666666667,0.108333333333333
-0.140866666666667,0.108333333333333
-0.150866666666667,0.108333333333333
-0.160866666666667,0.108333333333333
-0.170866666666667,0.108333333333333
-0.180866666666667,0.108333333333333
-0.190866666666667,0.108333333333333
-0.200866666666667,0.108333333333333
-0.210866666666667,0.108333333333333
-0.220866666666667,0.108333333333333
-0.230866666666667,0.108333333333333
-0.240866666666667,0.108333333333333
-0.250866666666667,0.108333333333333
-0.260866666666667,0.108333333333333
-0.270866666666667,0.108333333333333
-0.280866666666667,0.108333333333333
-0.290866666666666,0.108333333333333
-0.300866666666667,0.108333333333333
-0.310866666666667,0.108333333333333
-0.320866666666667,0.108333333333333
-0.330866666666667,0.108333333333333
-0.340866666666667,0.108333333333333
-0.350866666666667,0.108333333333333
-0.360866666666667,0.108333333333333
-0.370866666666667,0.108333333333333
