X,Y
-5.05789710155835,-1.86999221920911
-5.05822426241162,-1.85999848897417
-5.05713333333333,-1.85
-5.05715655907714,-1.8400000269718
-5.05717978482095,-1.83000005394359
-5.05720301056475,-1.82000008091539
-5.05722623630856,-1.81000010788718
-5.05724946205237,-1.80000013485898
-5.05727268779618,-1.79000016183077
-5.05729591353999,-1.78000018880257
-5.05731913928379,-1.77000021577436
-5.0573423650276,-1.76000024274616
-5.05736559077141,-1.75000026971795
-5.05738881651521,-1.74000029668975
-5.05741204225902,-1.73000032366154
-5.05743526800283,-1.72000035063334
-5.05745849374664,-1.71000037760513
-5.05748171949044,-1.70000040457693
-5.05750494523425,-1.69000043154872
-5.05752817097806,-1.68000045852052
-5.05755139672187,-1.67000048549231
-5.05757462246568,-1.66000051246411
-5.05759784820948,-1.6500005394359
-5.05762107395329,-1.6400005664077
-5.0576442996971,-1.63000059337949
-5.0576675254409,-1.62000062035129
-5.05769075118471,-1.61000064732308
-5.05771397692852,-1.60000067429488
-5.05773720267233,-1.59000070126667
-5.05776042841613,-1.58000072823847
-5.05778365415994,-1.57000075521026
-5.05780687990375,-1.56000078218206
-5.05783010564756,-1.55000080915385
-5.05785333139136,-1.54000083612565
-5.05787655713517,-1.53000086309744
-5.05789978287898,-1.52000089006924
-5.05792300862279,-1.51000091704104
-5.05794623436659,-1.50000094401283
-5.0579694601104,-1.49000097098463
-5.05799268585421,-1.48000099795642
-5.05801591159802,-1.47000102492822
-5.05803913734182,-1.46000105190001
-5.05806236308563,-1.45000107887181
-5.05808558882944,-1.4400011058436
-5.05810881457325,-1.4300011328154
-5.05813204031705,-1.42000115978719
-5.05815526606086,-1.41000118675899
-5.05817849180467,-1.40000121373078
-5.05820171754848,-1.39000124070258
-5.05822494329228,-1.38000126767437
-5.05824816903609,-1.37000129464617
-5.0582713947799,-1.36000132161796
-5.05829462052371,-1.35000134858976
-5.05831784626751,-1.34000137556155
-5.05713333333333,-1.33333333333333
-5.05713333333333,-1.32333333333333
-5.05713333333333,-1.31333333333333
-5.05713333333333,-1.30333333333333
-5.05713333333333,-1.29333333333333
-5.05713333333333,-1.28333333333333
-5.05713333333333,-1.27333333333333
-5.05713333333333,-1.26333333333333
-5.05713333333333,-1.25333333333333
-5.05713333333333,-1.24333333333333
-5.05713333333333,-1.23333333333333
-5.05713333333333,-1.22333333333333
-5.05713333333333,-1.21333333333333
-5.05713333333333,-1.20333333333333
-5.05713333333333,-1.19333333333333
-5.05713333333333,-1.18333333333333
-5.05713333333333,-1.17333333333333
-5.05713333333333,-1.16333333333333
-5.05713333333333,-1.15333333333333
-5.05713333333333,-1.14333333333333
-5.05713333333333,-1.13333333333333
-5.05713333333333,-1.12333333333333
-5.05713333333333,-1.11333333333333
-5.05713333333333,-1.10333333333333
-5.05713333333333,-1.09333333333333
-5.05713333333333,-1.08333333333333
-5.05713333333333,-1.07333333333333
-5.05713333333333,-1.06333333333333
-5.05713333333333,-1.05333333333333
-5.05713333333333,-1.04333333333333
-5.05713333333333,-1.03333333333333
-5.05713333333333,-1.02333333333333
-5.05713333333333,-1.01333333333333
-5.05713333333333,-1.00333333333333
-5.05713333333333,-0.993333333333333
-5.05713333333333,-0.983333333333333
-5.05713333333333,-0.973333333333333
-5.05713333333333,-0.963333333333333
-5.05713333333333,-0.953333333333333
-5.05713333333333,-0.943333333333333
-5.05713333333333,-0.933333333333333
-5.05713333333333,-0.923333333333333
-5.05713333333333,-0.913333333333333
-5.05713333333333,-0.903333333333333
-5.05713333333333,-0.893333333333333
-5.05713333333333,-0.883333333333333
-5.05713333333333,-0.873333333333333
-5.05713333333333,-0.863333333333333
-5.05713333333333,-0.853333333333333
-5.05713333333333,-0.843333333333333
-5.05713333333333,-0.833333333333333
-5.05713333333333,-0.823333333333333
-5.05822426241162,-0.806668177692493
-5.05789710155835,-0.796674447457554
-5.05735200648436,-0.786690232436184
-5.05658923662538,-0.77672028457399
-5.05560915501856,-0.766769349026183
-5.05441222812966,-0.756842161899143
-5.05299902563106,-0.746943447996288
-5.0513702201306,-0.737077918569324
-5.04952658685148,-0.727250269075941
-5.0474690032633,-0.717465176945036
-5.04519844866441,-0.707727299350504
-5.04271600371582,-0.698041270994678
-5.04002284992688,-0.688411701902462
-5.03712026909294,-0.678843175227208
-5.03400964268526,-0.669340245069384
-5.03069245119354,-0.659907434309069
-5.02717027342128,-0.650549232453303
-5.02344478573434,-0.641270093499334
-5.01951776126308,-0.632074433814745
-5.01539106905846,-0.622966630035513
-5.01106667320248,-0.613951016982958
-5.00654663187335,-0.605031885600609
-5.00183309636594,-0.596213480911947
-4.99692831006787,-0.5875
-4.99183460739177,-0.578895590009761
-4.98655441266424,-0.570404346174372
-4.981090238972,-0.562030309866016
-4.97544468696579,-0.553777466672437
-4.9696204436226,-0.545649744500025
-4.96362028096682,-0.537651011704336
-4.9574470547509,-0.529785075248973
-4.9511037030962,-0.522055678893669
-4.94459324509453,-0.514466501412468
-4.93791877937131,-0.507021154842822
-4.93108348261072,-0.49972318276646
-4.92409060804383,-0.492576058622832
-4.91694348390021,-0.485583184055945
-4.90964551182384,-0.47874788729536
-4.9022001652542,-0.472073421572135
-4.894610987773,-0.465562963570468
-4.88688159141769,-0.459219611915763
-4.87901565496233,-0.453046385699851
-4.87101692216664,-0.44704622304407
-4.86288919999423,-0.441221979700879
-4.85463635680065,-0.435576427694667
-4.84626232049229,-0.430112254002427
-4.83777107665691,-0.424832059274899
-4.82916666666667,-0.419738356598799
-4.82045318575472,-0.414833570300726
-4.81163478106606,-0.410120034793315
-4.80271564968371,-0.405599993464184
-4.79370003663115,-0.401275597608202
-4.78459223285192,-0.397148905403587
-4.77539657316733,-0.393221880932327
-4.76611743421336,-0.389496393245384
-4.7567592323576,-0.385974215473125
-4.74732642159728,-0.38265702398141
-4.73782349143946,-0.379546397573729
-4.7282549647642,-0.376643816739783
-4.71862539567199,-0.373950662950844
-4.70893936731616,-0.371468218002255
-4.69920148972163,-0.369197663403364
-4.68941639759073,-0.367140079815186
-4.67958874809734,-0.365296446536071
-4.66972321867038,-0.36366764103561
-4.65982450476752,-0.362254438537004
-4.64989731764048,-0.361057511648103
-4.63994638209268,-0.360077430041283
-4.62997643423048,-0.359314660182307
-4.61999221920911,-0.358769565108315
-4.60999848897417,-0.358442404255042
-4.6,-0.358333333333333
-4.59,-0.358333333333333
-4.58,-0.358333333333333
-4.57,-0.358333333333333
-4.56,-0.358333333333333
-4.55,-0.358333333333333
-4.54,-0.358333333333333
-4.53,-0.358333333333333
-4.52,-0.358333333333333
-4.51,-0.358333333333333
-4.5,-0.358333333333333
-4.49,-0.358333333333333
-4.48,-0.358333333333333
-4.47,-0.358333333333333
-4.46,-0.358333333333333
-4.45,-0.358333333333333
-4.44,-0.358333333333333
-4.43,-0.358333333333333
-4.42,-0.358333333333333
-4.41,-0.358333333333333
-4.4,-0.358333333333333
-4.39,-0.358333333333333
-4.38,-0.358333333333333
-4.37,-0.358333333333333
-4.36,-0.358333333333333
-4.35,-0.358333333333333
-4.34,-0.358333333333333
-4.33,-0.358333333333333
-4.32,-0.358333333333333
-4.31,-0.358333333333333
-4.3,-0.358333333333333
-4.29,-0.358333333333333
-4.28,-0.358333333333333
-4.27,-0.358333333333333
-4.26,-0.358333333333333
-4.25,-0.358333333333333
-4.24,-0.358333333333333
-4.23,-0.358333333333333
-4.22,-0.358333333333333
-4.21,-0.358333333333333
-4.2,-0.358333333333333
-4.19,-0.358333333333333
-4.18,-0.358333333333333
-4.17,-0.358333333333333
-4.16,-0.358333333333333
-4.15,-0.358333333333333
-4.14,-0.358333333333333
-4.13,-0.358333333333333
-4.12,-0.358333333333333
-4.11,-0.358333333333333
-4.1,-0.358333333333333
-4.09,-0.358333333333333
-4.08,-0.358333333333333
-4.07,-0.358333333333333
-4.06,-0.358333333333333
-4.05,-0.358333333333333
-4.04,-0.358333333333333
-4.03,-0.358333333333333
-4.02,-0.358333333333333
-4.01,-0.358333333333333
-4.0,-0.358333333333333
-3.99,-0.358333333333333
-3.98,-0.358333333333333
-3.97,-0.358333333333333
-3.96,-0.358333333333333
-3.95,-0.358333333333333
-3.94,-0.358333333333333
-3.93,-0.358333333333333
-3.92,-0.358333333333333
-3.91,-0.358333333333333
-3.9,-0.358333333333333
-3.89,-0.358333333333333
-3.88,-0.358333333333333
-3.87,-0.358333333333333
-3.86,-0.358333333333333
-3.85,-0.358333333333333
-3.84,-0.358333333333333
-3.83,-0.358333333333333
-3.82,-0.358333333333333
-3.81,-0.358333333333333
-3.8,-0.358333333333333
-3.79,-0.358333333333333
-3.78,-0.358333333333333
-3.77,-0.358333333333333
-3.76,-0.358333333333333
-3.75,-0.358333333333333
-3.74,-0.358333333333333
-3.73,-0.358333333333333
-3.72,-0.358333333333333
-3.71,-0.358333333333333
-3.7,-0.358333333333333
-3.69,-0.358333333333333
-3.68,-0.358333333333333
-3.67,-0.358333333333333
-3.66,-0.358333333333333
-3.65,-0.358333333333333
-3.64,-0.358333333333333
-3.63,-0.358333333333333
-3.62,-0.358333333333333
-3.61,-0.358333333333333
-3.6,-0.358333333333333
-3.59,-0.358333333333333
-3.58,-0.358333333333333
-3.57,-0.358333333333333
-3.56,-0.358333333333333
-3.55,-0.358333333333333
-3.54,-0.358333333333333
-3.53,-0.358333333333333
-3.52,-0.358333333333333
-3.51,-0.358333333333333
-3.5,-0.358333333333333
-3.49,-0.358333333333333
-3.48,-0.358333333333333
-3.47,-0.358333333333333
-3.46666666666667,-0.358333333333333
-3.45666666666667,-0.358333333333333
-3.44666666666667,-0.358333333333333
-3.43666666666667,-0.358333333333333
-3.42666666666667,-0.358333333333333
-3.41666666666667,-0.358333333333333
-3.40666666666667,-0.358333333333333
-3.39666666666667,-0.358333333333333
-3.38666666666667,-0.358333333333333
-3.37666666666667,-0.358333333333333
-3.36666666666667,-0.358333333333333
-3.35666666666667,-0.358333333333333
-3.34666666666667,-0.358333333333333
-3.33666666666667,-0.358333333333333
-3.32666666666667,-0.358333333333333
-3.31666666666667,-0.358333333333333
-3.30666666666667,-0.358333333333333
-3.29666666666667,-0.358333333333333
-3.28666666666667,-0.358333333333333
-3.27666666666667,-0.358333333333333
-3.26666666666667,-0.358333333333333
-3.25666666666667,-0.358333333333333
-3.24666666666667,-0.358333333333333
-3.23666666666667,-0.358333333333333
-3.22666666666667,-0.358333333333333
-3.21666666666667,-0.358333333333333
-3.20666666666667,-0.358333333333333
-3.19666666666667,-0.358333333333333
-3.18666666666667,-0.358333333333333
-3.17666666666667,-0.358333333333333
-3.16666666666667,-0.358333333333333
-3.15666666666667,-0.358333333333333
-3.14666666666667,-0.358333333333333
-3.13666666666667,-0.358333333333333
-3.12666666666667,-0.358333333333333
-3.11666666666667,-0.358333333333333
-3.10666666666667,-0.358333333333333
-3.09666666666667,-0.358333333333333
-3.08666666666667,-0.358333333333333
-3.07666666666667,-0.358333333333333
-3.06666666666667,-0.358333333333333
-3.05666666666667,-0.358333333333333
-3.04666666666667,-0.358333333333333
-3.03666666666667,-0.358333333333333
-3.02666666666667,-0.358333333333333
-3.01666666666667,-0.358333333333333
-3.00666666666667,-0.358333333333333
-2.99666666666667,-0.358333333333333
-2.98666666666667,-0.358333333333333
-2.97666666666667,-0.358333333333333
-2.96666666666667,-0.358333333333333
-2.95666666666667,-0.358333333333333
-2.94666666666667,-0.358333333333333
-2.93666666666667,-0.358333333333333
-2.92666666666667,-0.358333333333333
-2.91666666666667,-0.358333333333333
-2.90666666666667,-0.358333333333333
-2.89666666666667,-0.358333333333333
-2.88666666666667,-0.358333333333333
-2.87666666666667,-0.358333333333333
-2.86666666666667,-0.358333333333333
-2.85666666666667,-0.358333333333333
-2.84666666666667,-0.358333333333333
-2.83666666666667,-0.358333333333333
-2.82666666666667,-0.358333333333333
-2.81666666666667,-0.358333333333333
-2.80666666666667,-0.358333333333333
-2.79666666666667,-0.358333333333333
-2.78666666666667,-0.358333333333333
-2.77666666666667,-0.358333333333333
-2.76666666666667,-0.358333333333333
-2.75666666666667,-0.358333333333333
-2.74666666666667,-0.358333333333333
-2.73666666666667,-0.358333333333333
-2.72666666666667,-0.358333333333333
-2.71666666666667,-0.358333333333333
-2.70666666666667,-0.358333333333333
-2.69666666666667,-0.358333333333333
-2.68666666666667,-0.358333333333333
-2.67666666666667,-0.358333333333333
-2.66666666666667,-0.358333333333333
-2.65666666666667,-0.358333333333333
-2.64666666666667,-0.358333333333333
-2.63666666666667,-0.358333333333333
-2.62666666666667,-0.358333333333333
-2.61666666666667,-0.358333333333333
-2.60666666666667,-0.358333333333333
-2.59666666666667,-0.358333333333333
-2.58666666666667,-0.358333333333333
-2.57666666666667,-0.358333333333333
-2.56666666666667,-0.358333333333333
-2.55666666666667,-0.358333333333333
-2.54666666666667,-0.358333333333333
-2.53666666666667,-0.358333333333333
-2.52666666666667,-0.358333333333333
-2.51666666666667,-0.358333333333333
-2.50666666666667,-0.358333333333333
-2.49666666666667,-0.358333333333333
-2.48666666666667,-0.358333333333333
-2.47666666666667,-0.358333333333333
-2.46666666666667,-0.358333333333333
-2.45666666666667,-0.358333333333333
-2.44666666666667,-0.358333333333333
-2.43666666666667,-0.358333333333333
-2.42666666666667,-0.358333333333333
-2.41666666666667,-0.358333333333333
-2.40666666666667,-0.358333333333333
-2.39666666666667,-0.358333333333333
-2.38666666666667,-0.358333333333333
-2.37666666666667,-0.358333333333333
-2.36666666666667,-0.358333333333333
-2.35666666666667,-0.358333333333333
-2.34666666666667,-0.358333333333333
-2.33666666666667,-0.358333333333333
-2.32666666666667,-0.358333333333333
-2.31666666666667,-0.358333333333333
-2.30666666666667,-0.358333333333333
-2.29666666666667,-0.358333333333333
-2.28666666666667,-0.358333333333333
-2.27666666666667,-0.358333333333333
-2.26666666666667,-0.358333333333333
-2.25666666666667,-0.358333333333333
-2.24666666666667,-0.358333333333333
-2.23666666666667,-0.358333333333333
-2.22666666666667,-0.358333333333333
-2.21666666666667,-0.358333333333333
-2.20666666666667,-0.358333333333333
-2.19666666666667,-0.358333333333333
-2.18666666666667,-0.358333333333333
-2.17666666666667,-0.358333333333333
-2.16666666666667,-0.358333333333333
-2.15666666666667,-0.358333333333333
-2.14666666666667,-0.358333333333333
-2.13666666666667,-0.358333333333333
-2.12666666666667,-0.358333333333333
-2.11666666666667,-0.358333333333333
-2.10666666666667,-0.358333333333333
-2.09666666666667,-0.358333333333333
-2.08666666666667,-0.358333333333333
-2.07666666666667,-0.358333333333333
-2.06666666666667,-0.358333333333333
-2.05666666666667,-0.358333333333333
-2.04666666666667,-0.358333333333333
-2.03666666666667,-0.358333333333333
-2.02666666666667,-0.358333333333333
-2.01666666666667,-0.358333333333333
-2.00666666666667,-0.358333333333333
-1.99666666666667,-0.358333333333333
-1.98666666666667,-0.358333333333333
-1.97666666666667,-0.358333333333333
-1.96666666666667,-0.358333333333333
-1.95666666666667,-0.358333333333333
-1.94666666666667,-0.358333333333333
-1.93666666666667,-0.358333333333333
-1.92666666666667,-0.358333333333333
-1.91666666666667,-0.358333333333333
-1.90666666666667,-0.358333333333333
-1.89666666666667,-0.358333333333333
-1.88666666666667,-0.358333333333333
-1.87666666666667,-0.358333333333333
-1.86666666666667,-0.358333333333333
-1.85666666666667,-0.358333333333333
-1.84666666666667,-0.358333333333333
-1.83666666666667,-0.358333333333333
-1.82666666666667,-0.358333333333333
-1.81666666666667,-0.358333333333333
-1.80666666666667,-0.358333333333333
-1.79666666666667,-0.358333333333333
-1.78666666666667,-0.358333333333333
-1.77666666666667,-0.358333333333333
-1.76666666666667,-0.358333333333333
-1.75666666666667,-0.358333333333333
-1.74666666666667,-0.358333333333333
-1.73666666666667,-0.358333333333333
-1.72666666666667,-0.358333333333333
-1.71666666666667,-0.358333333333333
-1.70666666666667,-0.358333333333333
-1.69666666666667,-0.358333333333333
-1.68666666666667,-0.358333333333333
-1.67666666666667,-0.358333333333333
-1.66666666666667,-0.358333333333333
-1.65666666666667,-0.358333333333333
-1.64666666666667,-0.358333333333333
-1.63666666666667,-0.358333333333333
-1.62666666666667,-0.358333333333333
-1.61666666666667,-0.358333333333333
-1.60666666666667,-0.358333333333333
-1.59666666666667,-0.358333333333333
-1.58666666666667,-0.358333333333333
-1.57666666666667,-0.358333333333333
-1.56666666666667,-0.358333333333333
-1.55666666666667,-0.358333333333333
-1.54666666666667,-0.358333333333333
-1.53666666666667,-0.358333333333333
-1.52666666666667,-0.358333333333333
-1.51666666666667,-0.358333333333333
-1.50666666666667,-0.358333333333333
-1.49666666666667,-0.358333333333333
-1.48666666666667,-0.358333333333333
-1.47666666666667,-0.358333333333333
-1.46666666666667,-0.358333333333333
-1.45666666666667,-0.358333333333333
-1.44666666666667,-0.358333333333333
-1.43666666666667,-0.358333333333333
-1.42666666666667,-0.358333333333333
-1.41666666666667,-0.358333333333333
-1.40666666666667,-0.358333333333333
-1.39666666666667,-0.358333333333333
-1.38666666666667,-0.358333333333333
-1.37666666666667,-0.358333333333333
-1.36666666666667,-0.358333333333333
-1.35666666666667,-0.358333333333333
-1.34666666666667,-0.358333333333333
-1.33666666666667,-0.358333333333333
-1.32666666666667,-0.358333333333333
-1.31666666666667,-0.358333333333333
-1.30666666666667,-0.358333333333333
-1.29666666666667,-0.358333333333333
-1.28666666666667,-0.358333333333333
-1.27666666666667,-0.358333333333333
-1.26666666666667,-0.358333333333333
-1.25666666666667,-0.358333333333333
-1.24666666666667,-0.358333333333333
-1.23666666666667,-0.358333333333333
-1.22666666666667,-0.358333333333333
-1.21666666666667,-0.358333333333333
-1.20666666666667,-0.358333333333333
-1.19666666666667,-0.358333333333333
-1.18666666666667,-0.358333333333333
-1.17666666666667,-0.358333333333333
-1.16666666666667,-0.358333333333333
-1.15666666666667,-0.358333333333333
-1.14666666666667,-0.358333333333333
-1.13666666666667,-0.358333333333333
-1.12666666666667,-0.358333333333333
-1.11666666666667,-0.358333333333333
-1.10666666666667,-0.358333333333333
-1.09666666666667,-0.358333333333333
-1.08666666666667,-0.358333333333333
-1.07666666666667,-0.358333333333333
-1.06666666666667,-0.358333333333333
-1.05666666666667,-0.358333333333333
-1.04666666666667,-0.358333333333333
-1.03666666666667,-0.358333333333333
-1.02666666666667,-0.358333333333333
-1.01666666666667,-0.358333333333333
-1.00666666666667,-0.358333333333333
-0.996666666666667,-0.358333333333333
-0.986666666666667,-0.358333333333333
-0.976666666666667,-0.358333333333333
-0.966666666666667,-0.358333333333333
-0.956666666666667,-0.358333333333333
-0.946666666666667,-0.358333333333333
-0.936666666666667,-0.358333333333333
-0.926666666666667,-0.358333333333333
-0.916666666666667,-0.358333333333333
-0.906666666666667,-0.358333333333333
-0.896666666666667,-0.358333333333333
-0.886666666666667,-0.358333333333333
-0.876666666666667,-0.358333333333333
-0.866666666666667,-0.358333333333333
-0.856666666666667,-0.358333333333333
-0.846666666666667,-0.358333333333333
-0.836666666666667,-0.358333333333333
-0.826666666666667,-0.358333333333333
-0.816666666666667,-0.358333333333333
-0.806666666666667,-0.358333333333333
-0.796666666666667,-0.358333333333333
-0.786666666666667,-0.358333333333333
-0.776666666666667,-0.358333333333333
-0.766666666666667,-0.358333333333333
-0.756666666666667,-0.358333333333333
-0.746666666666667,-0.358333333333333
-0.736666666666667,-0.358333333333333
-0.726666666666667,-0.358333333333333
-0.716666666666667,-0.358333333333333
-0.706666666666667,-0.358333333333333
-0.696666666666667,-0.358333333333333
-0.686666666666667,-0.358333333333333
-0.676666666666667,-0.358333333333333
-0.666666666666667,-0.358333333333333
-0.656666666666667,-0.358333333333333
-0.646666666666667,-0.358333333333333
-0.636666666666667,-0.358333333333333
-0.626666666666667,-0.358333333333333
-0.616666666666667,-0.358333333333333
-0.606666666666667,-0.358333333333333
-0.596666666666667,-0.358333333333333
-0.586666666666667,-0.358333333333333
-0.576666666666667,-0.358333333333333
-0.566666666666667,-0.358333333333333
-0.556666666666667,-0.358333333333333
-0.546666666666667,-0.358333333333333
-0.536666666666667,-0.358333333333333
-0.526666666666667,-0.358333333333333
-0.516666666666667,-0.358333333333333
-0.506666666666667,-0.358333333333333
-0.496666666666667,-0.358333333333333
-0.486666666666667,-0.358333333333333
-0.476666666666667,-0.358333333333333
-0.466666666666667,-0.358333333333333
-0.456666666666667,-0.358333333333333
-0.446666666666667,-0.358333333333333
-0.436666666666667,-0.358333333333333
-0.426666666666667,-0.358333333333333
-0.416666666666667,-0.358333333333333
-0.406666666666667,-0.358333333333333
-0.396666666666667,-0.358333333333333
-0.386666666666667,-0.358333333333333
-0.376666666666667,-0.358333333333333
-0.366666666666667,-0.358333333333333
-0.356666666666667,-0.358333333333333
-0.346666666666667,-0.358333333333333
-0.336666666666667,-0.358333333333333
-0.326666666666667,-0.358333333333333
-0.316666666666667,-0.358333333333333
-0.306666666666667,-0.358333333333333
-0.296666666666667,-0.358333333333333
-0.286666666666667,-0.358333333333333
-0.276666666666667,-0.358333333333333
-0.266666666666667,-0.358333333333333
-0.256666666666667,-0.358333333333333
-0.246666666666667,-0.358333333333333
-0.236666666666667,-0.358333333333333
-0.226666666666667,-0.358333333333333
-0.216666666666667,-0.358333333333333
-0.206666666666667,-0.358333333333333
-0.196666666666667,-0.358333333333333
-0.186666666666667,-0.358333333333333
-0.176666666666667,-0.358333333333333
-0.166666666666667,-0.358333333333333
-0.156666666666667,-0.358333333333333
-0.146666666666667,-0.358333333333333
-0.136666666666667,-0.358333333333333
-0.126666666666667,-0.358333333333333
-0.116666666666667,-0.358333333333333
-0.106666666666667,-0.358333333333333
-0.0966666666666669,-0.358333333333333
-0.0866666666666669,-0.358333333333333
-0.0766666666666666,-0.358333333333333
-0.0666666666666667,-0.358333333333333
-0.0566666666666668,-0.358333333333333
-0.0466666666666669,-0.358333333333333
-0.036666666666667,-0.358333333333333
-0.0266666666666666,-0.358333333333333
-0.0166666666666667,-0.358333333333333
-0.00666666666666676,-0.358333333333333
0.00333333333333314,-0.358333333333333
0.013333333333333,-0.358333333333333
0.0233333333333334,-0.358333333333333
0.0333333333333333,-0.358333333333333
0.0433333333333332,-0.358333333333333
0.0533333333333331,-0.358333333333333
0.063333333333333,-0.358333333333333
0.0666666666666667,-0.358333333333333
0.0766666666666667,-0.358333333333333
0.0866666666666667,-0.358333333333333
0.0966666666666667,-0.358333333333333
0.106666666666667,-0.358333333333333
0.116666666666667,-0.358333333333333
0.126666666666667,-0.358333333333333
0.136666666666667,-0.358333333333333
0.146666666666667,-0.358333333333333
0.156666666666667,-0.358333333333333
0.166666666666667,-0.358333333333333
0.176666666666667,-0.358333333333333
0.186666666666667,-0.358333333333333
0.196666666666667,-0.358333333333333
0.206666666666667,-0.358333333333333
0.216666666666667,-0.358333333333333
0.226666666666667,-0.358333333333333
0.236666666666667,-0.358333333333333
0.246666666666667,-0.358333333333333
0.256666666666667,-0.358333333333333
0.266666666666667,-0.358333333333333
0.276666666666667,-0.358333333333333
0.286666666666667,-0.358333333333333
0.296666666666667,-0.358333333333333
0.306666666666667,-0.358333333333333
0.316666666666667,-0.358333333333333
0.326666666666667,-0.358333333333333
0.336666666666667,-0.358333333333333
0.346666666666667,-0.358333333333333
0.356666666666667,-0.358333333333333
0.366666666666667,-0.358333333333333
0.376666666666667,-0.358333333333333
0.386666666666667,-0.358333333333333
